Location,SampleDate,SampleYear,SampleMonth,Period,Recorder,Transect,Substrate,Height,Notes,,,
Jacks Bay,8/13/2012,2012,8,Annual,Tyler Burton Smith,6,CYAN,0.8,,,,
Jacks Bay,8/13/2012,2012,8,Annual,Tyler Burton Smith,6,DICT,0.3,,,,
Jacks Bay,8/13/2012,2012,8,Annual,Tyler Burton Smith,6,DICT,1.4,,,,
Jacks Bay,8/13/2012,2012,8,Annual,Tyler Burton Smith,6,DICT,0.8,,,,
Jacks Bay,8/13/2012,2012,8,Annual,Tyler Burton Smith,6,DICT,1.4,,,,
Jacks Bay,8/13/2012,2012,8,Annual,Tyler Burton Smith,6,DICT,1.4,,,,
Jacks Bay,8/13/2012,2012,8,Annual,Tyler Burton Smith,6,FIL,0.3,,,,
Jacks Bay,8/13/2012,2012,8,Annual,Tyler Burton Smith,6,FIL,0.2,,,,
Jacks Bay,8/13/2012,2012,8,Annual,Tyler Burton Smith,6,FIL,0.5,,,,
Jacks Bay,8/13/2012,2012,8,Annual,Tyler Burton Smith,6,FIL,0.8,,,,
Jacks Bay,8/13/2012,2012,8,Annual,Tyler Burton Smith,6,FIL,0.4,,,,
Jacks Bay,8/13/2012,2012,8,Annual,Tyler Burton Smith,6,FIL,0.6,,,,
Jacks Bay,8/13/2012,2012,8,Annual,Tyler Burton Smith,6,FIL,0.1,,,,
Jacks Bay,8/13/2012,2012,8,Annual,Tyler Burton Smith,6,FIL,0.3,,,,
Jacks Bay,8/13/2012,2012,8,Annual,Tyler Burton Smith,6,FIL,1.1,,,,
Jacks Bay,8/13/2012,2012,8,Annual,Tyler Burton Smith,6,FIL,0.4,,,,
Jacks Bay,8/13/2012,2012,8,Annual,Tyler Burton Smith,6,FIL,0.4,,,,
Jacks Bay,8/13/2012,2012,8,Annual,Tyler Burton Smith,6,FIL,0.1,,,,
Jacks Bay,8/13/2012,2012,8,Annual,Tyler Burton Smith,6,FIL,1.1,,,,
Jacks Bay,8/13/2012,2012,8,Annual,Tyler Burton Smith,6,FIL,0.7,,,,
Jacks Bay,8/13/2012,2012,8,Annual,Tyler Burton Smith,6,FIL,0.8,,,,
Jacks Bay,8/13/2012,2012,8,Annual,Tyler Burton Smith,6,FIL,0.2,,,,
Jacks Bay,8/13/2012,2012,8,Annual,Tyler Burton Smith,6,FIL,0.8,,,,
Jacks Bay,8/13/2012,2012,8,Annual,Tyler Burton Smith,6,FIL,0.6,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,4,CALG,0.0,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,4,CALG,0.0,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,4,CALG,0.0,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,4,CALG,0.0,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,4,DICT,0.5,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,4,DICT,0.4,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,4,FIL,0.4,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,4,FIL,0.3,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,4,FIL,0.2,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,4,FIL,0.2,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,4,FIL,0.6,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,4,FIL,0.1,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,4,FIL,0.8,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,4,FIL,1.8,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,4,FIL,0.2,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,4,FIL,0.6,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,4,FIL,0.3,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,4,HALI,3.0,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,4,HALI,3.8,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,5,CALG,0.0,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,5,CALG,0.0,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,5,CALG,0.0,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,5,FIL,0.3,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,5,FIL,1.4,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,5,FIL,0.4,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,5,FIL,0.6,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,5,FIL,0.1,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,5,FIL,0.9,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,5,FIL,0.6,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,5,FIL,0.9,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,5,FIL,0.2,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,5,FIL,0.2,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,6,ARTCALG,0.9,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,6,ARTCALG,0.8,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,6,ARTCALG,0.7,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,6,ARTCALG,1.7,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,6,ARTCALG,0.5,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,6,ARTCALG,0.5,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,6,CALG,0.0,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,6,CALG,0.0,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,6,CALG,0.0,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,6,CALG,0.0,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,6,FIL,0.1,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,6,FIL,0.1,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,6,FIL,0.2,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,6,FIL,0.3,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,6,FIL,0.3,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,6,FIL,0.6,,,,
Great Pond,8/14/2012,2012,8,Annual,Tyler Burton Smith,6,FIL,0.2,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,1,CALG,0.5,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,1,CALG,0.5,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,1,CALG,1.1,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,1,CALG,0.8,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,1,CALG,1.4,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,1,CALG,1.0,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,1,DICT,1.5,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,1,DICT,3.4,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,1,DICT,2.8,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,1,FLCY,1.0,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,1,LOBO,1.3,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,1,LOBO,0.3,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,1,LOBO,0.4,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,1,MACA,7.2,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,2,CALG,0.3,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,2,CALG,1.0,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,2,CALG,1.6,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,2,FIL,0.5,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,2,FIL,0.5,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,2,FIL,0.4,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,2,FIL,0.3,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,2,FIL,0.5,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,2,FLCY,0.6,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,2,FLCY,0.1,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,2,LOBO,0.5,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,2,LOBO,0.2,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,2,LOBO,1.1,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,2,LOBO,0.9,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,4,CALG,1.0,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,4,CALG,0.9,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,4,DICT,1.5,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,4,DICT,0.5,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,4,FIL,0.2,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,4,FIL,0.6,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,4,FIL,0.1,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,4,FIL,0.9,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,4,FIL,0.3,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,4,FIL,0.1,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,4,FIL,0.2,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,4,FIL,1.9,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,4,LOBO,1.2,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,4,LOBO,0.6,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,4,LOBO,0.1,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Marilyn Brandt,4,LOBO,0.4,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Tyler Burton Smith,5,DICT,0.3,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Tyler Burton Smith,5,FIL,0.2,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Tyler Burton Smith,5,FIL,0.3,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Tyler Burton Smith,5,FIL,0.2,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Tyler Burton Smith,5,FIL,0.3,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Tyler Burton Smith,5,LOBO,0.3,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Tyler Burton Smith,5,LOBO,0.9,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Tyler Burton Smith,5,LOBO,0.4,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Tyler Burton Smith,5,LOBO,1.4,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Tyler Burton Smith,5,LOBO,0.5,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Tyler Burton Smith,5,LOBO,0.6,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Tyler Burton Smith,5,LOBO,0.6,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Tyler Burton Smith,5,SCX,0.4,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Tyler Burton Smith,6,CALG,,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Tyler Burton Smith,6,DICT,1.5,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Tyler Burton Smith,6,FIL,0.1,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Tyler Burton Smith,6,FIL,0.3,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Tyler Burton Smith,6,FIL,0.4,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Tyler Burton Smith,6,FIL,0.9,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Tyler Burton Smith,6,LOBO,0.9,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Tyler Burton Smith,6,LOBO,0.5,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Tyler Burton Smith,6,SCX,0.8,,,,
Lang Bank EEMP,8/14/2012,2012,8,Annual,Tyler Burton Smith,6,SCX,1.5,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,1,CALG,0.0,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,1,CALG,0.4,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,1,CALG,0.4,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,1,DICT,1.5,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,1,DICT,4.4,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,1,DICT,2.2,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,1,DICT,1.2,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,1,DICT,1.3,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,1,DICT,2.4,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,1,DICT,2.1,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,1,DICT,1.5,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,1,DICT,1.8,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,1,DICT,1.9,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,1,FIL,0.5,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,1,FIL,0.4,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,1,FLCY,0.4,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,1,FLCY,0.1,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,1,HALI,1.0,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,1,HALI,3.9,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,2,CALG,0.4,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,2,DICT,1.9,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,2,DICT,1.0,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,2,DICT,2.0,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,2,DICT,0.5,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,2,DICT,0.5,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,2,DICT,0.3,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,2,DICT,0.4,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,2,FIL,0.1,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,2,FIL,0.6,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,2,FIL,0.4,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,2,FIL,0.7,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,2,FIL,0.3,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,2,FIL,0.1,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,2,FLCY,0.4,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,2,FLCY,0.2,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,2,FLCY,0.1,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,2,FLCY,0.1,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,2,FLCY,0.2,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,2,FLCY,0.3,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,2,FLCY,0.3,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,2,HALI,0.6,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,2,HALI,3.7,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,2,HALI,1.2,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,3,CALG,1.3,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,3,CALG,0.4,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,3,CALG,0.1,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,3,CALG,0.1,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,3,DICT,1.4,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,3,DICT,1.7,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,3,DICT,1.9,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,3,DICT,0.4,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,3,DICT,1.6,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,3,DICT,0.9,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,3,DICT,0.5,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,3,DICT,0.4,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,3,DICT,0.8,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,3,DICT,0.8,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,3,DICT,1.9,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,3,FLCY,0.3,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,3,FLCY,0.4,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,3,FLCY,0.2,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,3,FLCY,0.1,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,3,FLCY,0.4,,,,
Castle,8/15/2012,2012,8,Annual,Marilyn Brandt,3,HALI,0.2,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,1,CALG,,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,1,CALG,,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,1,CALG,,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,1,CALG,0.1,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,1,CALG,,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,1,FIL,0.5,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,1,LOBO,0.3,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,1,LOBO,0.6,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,1,LOBO,0.1,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,1,LOBO,0.3,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,1,LOBO,0.4,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,5,CALG,,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,5,CALG,,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,5,CALG,,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,5,CALG,,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,5,CALG,,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,5,CALG,,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,5,CALG,,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,5,CALG,,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,5,CALG,,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,5,CALG,,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,5,DICT,0.3,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,5,FIL,0.8,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,5,FIL,0.3,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,5,FIL,0.2,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,5,FIL,0.5,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,5,FIL,0.8,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,5,FIL,0.1,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,5,FIL,0.1,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,5,LOBO,1.4,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,5,SCX,0.3,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,6,CALG,,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,6,CALG,,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,6,CALG,,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,6,DICT,1.4,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,6,DICT,1.4,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,6,DICT,0.4,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,6,FIL,0.7,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,6,FIL,0.4,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,6,FIL,0.5,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,6,FIL,0.5,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,6,FIL,0.2,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,6,FIL,0.3,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,6,FIL,0.6,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,6,FIL,0.9,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,6,FIL,0.7,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,6,FIL,1.4,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,6,LOBO,0.5,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,6,LOBO,0.4,,,,
Lang Bank Red Hind FSA,8/15/2012,2012,8,Annual,Tyler Burton Smith,6,LOBO,0.3,,,,
Kings Corner,8/16/2012,2012,8,Annual,Marilyn Brandt,1,DICT,0.5,,,,
Kings Corner,8/16/2012,2012,8,Annual,Marilyn Brandt,1,DICT,0.2,,,,
Kings Corner,8/16/2012,2012,8,Annual,Marilyn Brandt,1,DICT,0.6,,,,
Kings Corner,8/16/2012,2012,8,Annual,Marilyn Brandt,1,DICT,0.3,,,,
Kings Corner,8/16/2012,2012,8,Annual,Marilyn Brandt,1,DICT,1.3,,,,
Kings Corner,8/16/2012,2012,8,Annual,Marilyn Brandt,1,FIL,0.6,,,,
Kings Corner,8/16/2012,2012,8,Annual,Marilyn Brandt,1,FIL,0.6,,,,
Kings Corner,8/16/2012,2012,8,Annual,Marilyn Brandt,1,FIL,0.4,,,,
Kings Corner,8/16/2012,2012,8,Annual,Marilyn Brandt,1,FLCY,0.5,,,,
Kings Corner,8/16/2012,2012,8,Annual,Marilyn Brandt,1,FLCY,1.4,,,,
Kings Corner,8/16/2012,2012,8,Annual,Marilyn Brandt,1,FLCY,0.4,,,,
Kings Corner,8/16/2012,2012,8,Annual,Marilyn Brandt,1,FLCY,0.3,,,,
Kings Corner,8/16/2012,2012,8,Annual,Marilyn Brandt,1,FLCY,0.3,,,,
Kings Corner,8/16/2012,2012,8,Annual,Marilyn Brandt,1,FLCY,0.2,,,,
Kings Corner,8/16/2012,2012,8,Annual,Marilyn Brandt,1,FLCY,0.1,,,,
Kings Corner,8/16/2012,2012,8,Annual,Marilyn Brandt,1,SARG,2.6,,,,
Kings Corner,8/16/2012,2012,8,Annual,Marilyn Brandt,2,DICT,0.2,,,,
Kings Corner,8/16/2012,2012,8,Annual,Marilyn Brandt,2,DICT,0.7,,,,
Kings Corner,8/16/2012,2012,8,Annual,Marilyn Brandt,2,DICT,0.6,,,,
Kings Corner,8/16/2012,2012,8,Annual,Marilyn Brandt,2,DICT,1.2,,,,
Kings Corner,8/16/2012,2012,8,Annual,Marilyn Brandt,2,DICT,0.4,,,,
Kings Corner,8/16/2012,2012,8,Annual,Marilyn Brandt,2,DICT,0.3,,,,
Kings Corner,8/16/2012,2012,8,Annual,Marilyn Brandt,2,FIL,0.4,,,,
Kings Corner,8/16/2012,2012,8,Annual,Marilyn Brandt,2,FLCY,0.1,,,,
Kings Corner,8/16/2012,2012,8,Annual,Marilyn Brandt,2,FLCY,0.4,,,,
Kings Corner,8/16/2012,2012,8,Annual,Marilyn Brandt,2,FLCY,0.2,,,,
Kings Corner,8/16/2012,2012,8,Annual,Marilyn Brandt,2,FLCY,0.2,,,,
Kings Corner,8/16/2012,2012,8,Annual,Marilyn Brandt,2,FLCY,0.2,,,,
Kings Corner,8/16/2012,2012,8,Annual,Marilyn Brandt,2,FLCY,0.1,,,,
